ID,Accession,Target,TargetID,Experiment,Literature,Tissue
hsa-let-7b-5p,MIMAT0000063,COX6B1,1340,HITS-CLIP,23706177,Unspecified
hsa-let-7b-5p,MIMAT0000063,COX7B,1349,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,DUSP1,1843,PAR-CLIP,21572407,Unspecified
hsa-let-7b-5p,MIMAT0000063,GOLGA4,2803,PAR-CLIP,20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,HIST1H1C,3006,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,LPL,4023,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,MPG,4350,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,NUCB2,4925,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,PDGFB,5155,PAR-CLIP,27292025,Unspecified
hsa-let-7b-5p,MIMAT0000063,POLR2L,5441,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,PRKAA2,5563,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,RPL12,6136,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,RPL18,6141,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,RPL18A,6142,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,MRPL12,6182,PAR-CLIP,23592263,Unspecified
hsa-let-7b-5p,MIMAT0000063,RPS24,6229,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,RRAD,6236,PAR-CLIP,22012620,Unspecified
hsa-let-7b-5p,MIMAT0000063,SP100,6672,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,SPN,6693,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TPT1,7178,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,TST,7263,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,TNFSF12,8742,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,CCNA1,8900,Reporter assay,18379589,Unspecified
hsa-let-7b-5p,MIMAT0000063,SYNGR2,9144,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ADGRG1,9289,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,ATP6V1F,9296,PAR-CLIP//Proteomics//pSILAC,18668040|23592263|24398324|26701625|27292025,Unspecified
hsa-let-7b-5p,MIMAT0000063,PMF1,11243,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,DNM3,26052,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,NFU1,27247,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,C19orf53,28974,PAR-CLIP,23592263|26701625,Unspecified
hsa-let-7b-5p,MIMAT0000063,NOP53,29997,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,RWDD1,51389,HITS-CLIP,23824327,Unspecified
hsa-let-7b-5p,MIMAT0000063,MRPS33,51650,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,DUSP23,54935,Proteomics//pSILAC,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,MRPL47,57129,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,ZNF106,64397,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,ISOC2,79763,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,EMC6,83460,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,CYSTM1,84418,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,MFSD3,113655,CLASH,23622248,Unspecified
hsa-let-7b-5p,MIMAT0000063,FAM43A,131583,PAR-CLIP,23592263|20371350,Unspecified
hsa-let-7b-5p,MIMAT0000063,CMC1,152100,Proteomics,18668040,Unspecified
hsa-let-7b-5p,MIMAT0000063,SLC35F1,222553,CLASH,23622248,Unspecified
hsa-let-7c-5p,MIMAT0000064,ACTA1,58,PAR-CLIP,21572407,Unspecified
hsa-let-7c-5p,MIMAT0000064,AHR,196,PAR-CLIP,23592263,Unspecified
hsa-let-7c-5p,MIMAT0000064,CD59,966,PAR-CLIP,23446348|20371350,Unspecified
hsa-let-7c-5p,MIMAT0000064,CEBPB,1051,Luciferase reporter assay,23667114,Unspecified
hsa-let-7c-5p,MIMAT0000064,COX6B1,1340,HITS-CLIP,23706177,Unspecified
hsa-let-7c-5p,MIMAT0000064,DUSP1,1843,PAR-CLIP,21572407,Unspecified
hsa-let-7c-5p,MIMAT0000064,GOLGA4,2803,PAR-CLIP,20371350,Unspecified
hsa-let-7c-5p,MIMAT0000064,ID1,3397,3'LIFE,25074381,Unspecified
hsa-let-7c-5p,MIMAT0000064,NUCB2,4925,PAR-CLIP,23592263,Unspecified
hsa-let-7c-5p,MIMAT0000064,PDGFB,5155,PAR-CLIP,27292025,Unspecified
hsa-let-7c-5p,MIMAT0000064,RPL18A,6142,CLASH,23622248,Unspecified
hsa-let-7c-5p,MIMAT0000064,MRPL12,6182,PAR-CLIP,23592263,Unspecified
hsa-let-7c-5p,MIMAT0000064,RPS13,6207,CLASH,23622248,Unspecified
hsa-let-7c-5p,MIMAT0000064,RPS24,6229,CLASH,23622248,Unspecified
hsa-let-7c-5p,MIMAT0000064,RRAD,6236,PAR-CLIP,22012620,Unspecified
hsa-let-7c-5p,MIMAT0000064,UBA52,7311,CLASH,23622248,Unspecified
hsa-let-7c-5p,MIMAT0000064,ATP6V1F,9296,PAR-CLIP,23592263|24398324|26701625|27292025,Unspecified
hsa-let-7c-5p,MIMAT0000064,C19orf53,28974,PAR-CLIP,23592263|26701625,Unspecified
hsa-let-7c-5p,MIMAT0000064,RWDD1,51389,HITS-CLIP,23824327,Unspecified
hsa-let-7c-5p,MIMAT0000064,MAF1,84232,3'LIFE,25074381,Unspecified
hsa-let-7c-5p,MIMAT0000064,FAM43A,131583,PAR-CLIP,23592263|20371350,Unspecified
hsa-let-7d-5p,MIMAT0000065,ACTA1,58,PAR-CLIP,21572407,Unspecified
hsa-let-7d-5p,MIMAT0000065,AHR,196,PAR-CLIP,23592263,Unspecified
hsa-let-7d-5p,MIMAT0000065,CD59,966,PAR-CLIP,23446348|20371350,Unspecified
hsa-let-7d-5p,MIMAT0000065,COX6B1,1340,HITS-CLIP,23706177,Unspecified
hsa-let-7d-5p,MIMAT0000065,DUSP1,1843,PAR-CLIP,21572407,Unspecified
hsa-let-7d-5p,MIMAT0000065,GOLGA4,2803,PAR-CLIP,20371350,Unspecified
hsa-let-7d-5p,MIMAT0000065,NR4A1,3164,Sequencing,20371350,Unspecified
hsa-let-7d-5p,MIMAT0000065,NUCB2,4925,PAR-CLIP,23592263,Unspecified
hsa-let-7d-5p,MIMAT0000065,PDGFB,5155,PAR-CLIP,27292025,Unspecified
hsa-let-7d-5p,MIMAT0000065,RPL31,6160,CLASH,23622248,Unspecified
hsa-let-7d-5p,MIMAT0000065,MRPL12,6182,PAR-CLIP,23592263,Unspecified
hsa-let-7d-5p,MIMAT0000065,RPS6,6194,CLASH,23622248,Unspecified
hsa-let-7d-5p,MIMAT0000065,RRAD,6236,PAR-CLIP,22012620,Unspecified
hsa-let-7d-5p,MIMAT0000065,TST,7263,Sequencing,20371350,Unspecified
hsa-let-7d-5p,MIMAT0000065,ATP6V1F,9296,PAR-CLIP,23592263|24398324|26701625|27292025,Unspecified
hsa-let-7d-5p,MIMAT0000065,C19orf53,28974,PAR-CLIP,23592263|26701625,Unspecified
hsa-let-7d-5p,MIMAT0000065,MRPL51,51258,CLASH,23622248,Unspecified
hsa-let-7d-5p,MIMAT0000065,RWDD1,51389,HITS-CLIP,23824327,Unspecified
hsa-let-7d-5p,MIMAT0000065,FAM43A,131583,PAR-CLIP,23592263|20371350,Unspecified
hsa-let-7d-5p,MIMAT0000065,SREK1IP1,285672,Sequencing,20371350,Unspecified
hsa-let-7e-5p,MIMAT0000066,ACTA1,58,PAR-CLIP,21572407,Unspecified
hsa-let-7e-5p,MIMAT0000066,AHR,196,PAR-CLIP,23592263,Unspecified
hsa-let-7e-5p,MIMAT0000066,CD59,966,PAR-CLIP,23446348|20371350,Unspecified
hsa-let-7e-5p,MIMAT0000066,COX6B1,1340,HITS-CLIP,23706177,Unspecified
hsa-let-7e-5p,MIMAT0000066,DUSP1,1843,PAR-CLIP,21572407,Unspecified
hsa-let-7e-5p,MIMAT0000066,GLUL,2752,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,GOLGA4,2803,PAR-CLIP,20371350,Unspecified
hsa-let-7e-5p,MIMAT0000066,NDUFA3,4696,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,NDUFS5,4725,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,NUCB2,4925,PAR-CLIP,23592263,Unspecified
hsa-let-7e-5p,MIMAT0000066,PDGFB,5155,PAR-CLIP,27292025,Unspecified
hsa-let-7e-5p,MIMAT0000066,RPL10,6134,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,RPL12,6136,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,RPL27A,6157,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,RPLP2,6181,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,MRPL12,6182,PAR-CLIP,23592263,Unspecified
hsa-let-7e-5p,MIMAT0000066,RPS27,6232,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,RRAD,6236,PAR-CLIP,22012620,Unspecified
hsa-let-7e-5p,MIMAT0000066,SPN,6693,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,TCF4,6925,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,ATP6V1F,9296,PAR-CLIP,23592263|24398324|26701625|27292025,Unspecified
hsa-let-7e-5p,MIMAT0000066,PPIG,9360,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,SERF2,10169,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,BRI3,25798,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,C19orf53,28974,PAR-CLIP,23592263|26701625,Unspecified
hsa-let-7e-5p,MIMAT0000066,COX16,51241,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,RWDD1,51389,HITS-CLIP,23824327,Unspecified
hsa-let-7e-5p,MIMAT0000066,CWC15,51503,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,RRAGC,64121,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,COX14,84987,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,FAM43A,131583,PAR-CLIP,23592263|20371350,Unspecified
hsa-let-7e-5p,MIMAT0000066,JAZF1,221895,CLASH,23622248,Unspecified
hsa-let-7e-5p,MIMAT0000066,NUDT8,254552,CLASH,23622248,Unspecified
hsa-let-7f-5p,MIMAT0000067,ACTA1,58,PAR-CLIP,21572407,Unspecified
hsa-let-7f-5p,MIMAT0000067,AHR,196,PAR-CLIP,23592263,Unspecified
hsa-let-7f-5p,MIMAT0000067,CD59,966,PAR-CLIP,23446348|20371350,Unspecified
hsa-let-7f-5p,MIMAT0000067,COX6B1,1340,HITS-CLIP,23706177,Unspecified
hsa-let-7f-5p,MIMAT0000067,DUSP1,1843,PAR-CLIP,21572407,Unspecified
hsa-let-7f-5p,MIMAT0000067,GLUL,2752,CLASH,23622248,Unspecified
hsa-let-7f-5p,MIMAT0000067,GOLGA4,2803,PAR-CLIP,20371350,Unspecified
hsa-let-7f-5p,MIMAT0000067,NUCB2,4925,PAR-CLIP,23592263,Unspecified
hsa-let-7f-5p,MIMAT0000067,PDGFB,5155,Microarray//PAR-CLIP,22942087|27292025,Unspecified
hsa-let-7f-5p,MIMAT0000067,MRPL12,6182,PAR-CLIP,23592263,Unspecified
hsa-let-7f-5p,MIMAT0000067,RRAD,6236,PAR-CLIP,22012620,Unspecified
hsa-let-7f-5p,MIMAT0000067,SNRPC,6631,CLASH,23622248,Unspecified
hsa-let-7f-5p,MIMAT0000067,SLC33A1,9197,CLASH,23622248,Unspecified
hsa-let-7f-5p,MIMAT0000067,ATP6V1F,9296,PAR-CLIP,23592263|24398324|26701625|27292025,Unspecified
hsa-let-7f-5p,MIMAT0000067,C19orf53,28974,PAR-CLIP,23592263|26701625,Unspecified
hsa-let-7f-5p,MIMAT0000067,RWDD1,51389,HITS-CLIP,23824327,Unspecified
hsa-let-7f-5p,MIMAT0000067,FAM43A,131583,PAR-CLIP,23592263|20371350,Unspecified
hsa-mir-15a-5p,MIMAT0000068,ALDH3B1,221,PAR-CLIP,23592263,Unspecified
hsa-mir-15a-5p,MIMAT0000068,BSG,682,HITS-CLIP,22473208,Unspecified
hsa-mir-15a-5p,MIMAT0000068,CBFA2T3,863,HITS-CLIP,22473208,Unspecified
hsa-mir-15a-5p,MIMAT0000068,DECR1,1666,PAR-CLIP,21572407,Unspecified
hsa-mir-15a-5p,MIMAT0000068,SLC29A1,2030,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-15a-5p,MIMAT0000068,FGF2,2247,PAR-CLIP,23446348|20371350,Unspecified
hsa-mir-15a-5p,MIMAT0000068,FGF7,2252,Luciferase reporter assay//qRT-PCR,21106054,Unspecified
hsa-mir-15a-5p,MIMAT0000068,PDE4D,5144,PAR-CLIP,23592263|21572407,Unspecified
hsa-mir-15a-5p,MIMAT0000068,RNH1,6050,HITS-CLIP,22473208,Unspecified
hsa-mir-15a-5p,MIMAT0000068,RPS5,6193,HITS-CLIP,22473208,Unspecified
hsa-mir-15a-5p,MIMAT0000068,TKTL1,8277,HITS-CLIP,22473208,Unspecified
hsa-mir-15a-5p,MIMAT0000068,BHLHE40,8553,HITS-CLIP,22473208,Unspecified
hsa-mir-15a-5p,MIMAT0000068,DLK1,8788,qRT-PCR,20385127,Unspecified
hsa-mir-15a-5p,MIMAT0000068,PPIG,9360,PAR-CLIP,23446348|21572407|20371350,Unspecified
hsa-mir-15a-5p,MIMAT0000068,RPL36,25873,HITS-CLIP,22473208,Unspecified
hsa-mir-15a-5p,MIMAT0000068,HIGD1A,25994,PAR-CLIP,21572407|20371350,Unspecified
hsa-mir-15a-5p,MIMAT0000068,CD274,29126,PAR-CLIP,27292025,Unspecified
hsa-mir-15a-5p,MIMAT0000068,RAB9B,51209,proteomics analysis,18362358,Unspecified
hsa-mir-15a-5p,MIMAT0000068,AURKAIP1,54998,PAR-CLIP,26701625|27292025,Unspecified
hsa-mir-15a-5p,MIMAT0000068,CDC37L1,55664,HITS-CLIP//PAR-CLIP,22473208|24398324|23446348|21572407|20371350,Unspecified
hsa-mir-15a-5p,MIMAT0000068,POLE4,56655,HITS-CLIP,22473208,Unspecified
hsa-mir-15a-5p,MIMAT0000068,VSIR,64115,PAR-CLIP,23592263,Unspecified
hsa-mir-15a-5p,MIMAT0000068,MRPL40,64976,HITS-CLIP,22473208,Unspecified
hsa-mir-15a-5p,MIMAT0000068,HMBOX1,79618,HITS-CLIP,22473208,Unspecified
hsa-mir-15a-5p,MIMAT0000068,SMDT1,91689,PAR-CLIP,20371350,Unspecified
hsa-mir-15a-5p,MIMAT0000068,ANAPC16,119504,Microarray,18362358,Unspecified
hsa-mir-15a-5p,MIMAT0000068,KLHL40,131377,HITS-CLIP,23824327,Unspecified
hsa-mir-15a-5p,MIMAT0000068,IRAK1BP1,134728,HITS-CLIP,22473208,Unspecified
hsa-mir-15a-5p,MIMAT0000068,ETFRF1,144363,HITS-CLIP,22473208,Unspecified
hsa-mir-15a-5p,MIMAT0000068,CREBRF,153222,HITS-CLIP//PAR-CLIP,22473208|23592263,Unspecified
hsa-mir-15a-5p,MIMAT0000068,NEGR1,257194,HITS-CLIP,23313552,Unspecified
hsa-mir-15a-5p,MIMAT0000068,LURAP1L,286343,PAR-CLIP,21572407,Unspecified
hsa-mir-15a-5p,MIMAT0000068,ANKRD36,375248,HITS-CLIP,23824327,Unspecified
hsa-mir-15a-5p,MIMAT0000068,MED11,400569,HITS-CLIP,22473208,Unspecified
hsa-mir-15a-5p,MIMAT0000068,FAM229B,619208,PAR-CLIP,21572407,Unspecified
hsa-mir-16-5p,MIMAT0000069,ALDH3B1,221,PAR-CLIP,23592263,Unspecified
hsa-mir-16-5p,MIMAT0000069,ARL2,402,Luciferase reporter assay//Microarray//Proteomics//pSILAC//qRT-PCR//Reporter assay//Western blot,18668040|21199864,Unspecified
hsa-mir-16-5p,MIMAT0000069,ATOX1,475,Sequencing,20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,BSG,682,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,CACNB2,783,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,CBFA2T3,863,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,CTSD,1509,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,DECR1,1666,PAR-CLIP,21572407,Unspecified
hsa-mir-16-5p,MIMAT0000069,SLC29A1,2030,PAR-CLIP//Proteomics,18668040|21572407|20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,FGF2,2247,Immunofluorescence//Luciferase reporter assay//mice xenograft//PAR-CLIP//Proteomics//pSILAC//qRT-PCR//Sequencing//Western blot,18668040|20371350|23446348|26655091,Unspecified
hsa-mir-16-5p,MIMAT0000069,GLRX,2745,Sequencing,20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,HIST1H1C,3006,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,JAK2,3717,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,NDUFA4,4697,Sequencing,20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,NDUFA9,4704,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,NTHL1,4913,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,PDE4D,5144,PAR-CLIP//Sequencing,20371350|23592263|21572407,Unspecified
hsa-mir-16-5p,MIMAT0000069,PDK4,5166,Sequencing,20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,RNH1,6050,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPL10,6134,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPL12,6136,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPL13,6137,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPL30,6156,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPL27A,6157,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPL31,6160,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPLP1,6176,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,MRPL12,6182,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPS5,6193,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPS6,6194,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPS12,6206,CLASH//Proteomics,18668040|23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPS24,6229,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPS25,6230,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPS27,6232,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,SNRPC,6631,Microarray,21199864,Unspecified
hsa-mir-16-5p,MIMAT0000069,TPT1,7178,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,HSD17B8,7923,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,TKTL1,8277,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,UXT,8409,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,BHLHE40,8553,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,TNK1,8711,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,ATP6V0E1,8992,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,NEMF,9147,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,PPIG,9360,PAR-CLIP,23446348|21572407|20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,EIF1,10209,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,CIB1,10519,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,LAMTOR5,10542,Proteomics//pSILAC,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,HSPBP1,23640,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,TXN2,25828,Proteomics//pSILAC,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RPL36,25873,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,HIGD1A,25994,PAR-CLIP//Proteomics,18668040|21572407|20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,RBMS3,27303,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,CD274,29126,PAR-CLIP//Sequencing,20371350|27292025,Unspecified
hsa-mir-16-5p,MIMAT0000069,PACSIN3,29763,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,NOP53,29997,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,RAB9B,51209,proteomics analysis,18362358,Unspecified
hsa-mir-16-5p,MIMAT0000069,TPPP3,51673,Luciferase reporter assay//Reporter assay,15131085,Unspecified
hsa-mir-16-5p,MIMAT0000069,COQ3,51805,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,SDHAF2,54949,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,AURKAIP1,54998,PAR-CLIP,26701625|27292025,Unspecified
hsa-mir-16-5p,MIMAT0000069,PHIP,55023,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,FBXW7,55294,Sequencing,20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,NOP10,55505,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,CDC37L1,55664,HITS-CLIP//PAR-CLIP//Sequencing,20371350|22473208|24398324|23446348|21572407,Unspecified
hsa-mir-16-5p,MIMAT0000069,POLE4,56655,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,VSIR,64115,PAR-CLIP,23592263,Unspecified
hsa-mir-16-5p,MIMAT0000069,MRPL40,64976,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,MRPL1,65008,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,VKORC1,79001,CLASH,23622248,Unspecified
hsa-mir-16-5p,MIMAT0000069,HMBOX1,79618,HITS-CLIP,22473208,Unspecified
hsa-mir-16-5p,MIMAT0000069,SLIRP,81892,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,EMC6,83460,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,TMEM126A,84233,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,YIF1B,90522,Proteomics//pSILAC//Sequencing,18668040|20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,SMDT1,91689,PAR-CLIP,20371350,Unspecified
hsa-mir-16-5p,MIMAT0000069,MALSU1,115416,Proteomics,18668040,Unspecified
hsa-mir-16-5p,MIMAT0000069,ANAPC16,119504,Microarray,18362358,Unspecified
hsa-mir-16-5p,MIMAT0000069,KLHL40,131377,HITS-CLIP,23824327,Unspecified
hsa-mir-16-5p,MIMAT0000069,IRAK1BP1,134728,HITS-CLIP,22473208,Unspecified
